"uri","label_foi","label_list","label","comment","definition"
"http://w3id.org/glosis/model/common/rockShapeProperty","GL_Profile",,"rockShapeProperty","The Rock Shape property describes the physical form of rock fragments in the soil, which can range from angular to rounded. Angular rocks are generally a sign of recent weathering, while rounded rocks have been smoothed by long-term weathering processes. The shape of rocks influences soil texture, drainage, and tillage requirements. Source: FAO (2006). Guidelines for Soil Description (4th ed.). Food and Agriculture Organization of the United Nations.","Guidelines for Soil Description issued by the FAO: table 28"
"http://w3id.org/glosis/model/common/rockShapeProperty","GL_Plot",,"rockShapeProperty","The Rock Shape property describes the physical form of rock fragments in the soil, which can range from angular to rounded. Angular rocks are generally a sign of recent weathering, while rounded rocks have been smoothed by long-term weathering processes. The shape of rocks influences soil texture, drainage, and tillage requirements. Source: FAO (2006). Guidelines for Soil Description (4th ed.). Food and Agriculture Organization of the United Nations.","Guidelines for Soil Description issued by the FAO: table 28"
"http://w3id.org/glosis/model/common/rockShapeProperty",,"GL_Plot","rockShapeProperty","The Rock Shape property describes the physical form of rock fragments in the soil, which can range from angular to rounded. Angular rocks are generally a sign of recent weathering, while rounded rocks have been smoothed by long-term weathering processes. The shape of rocks influences soil texture, drainage, and tillage requirements. Source: FAO (2006). Guidelines for Soil Description (4th ed.). Food and Agriculture Organization of the United Nations.","Guidelines for Soil Description issued by the FAO: table 28"
"http://w3id.org/glosis/model/common/rockSizeProperty",,"GL_Layer","rockSizeProperty","The Rock Size property refers to the dimensions of the rock fragments present in the soil. Rocks are typically classified by their size, from small gravel to large boulders. Larger rocks can limit root growth, hinder water infiltration, and complicate soil management practices. Source: Soil Science Society of America. (2008). Soil Science Glossary. Soil Science Society of America.","Guidelines for Soil Description issued by the FAO: table 27"
"http://w3id.org/glosis/model/common/rockSizeProperty","GL_Surface",,"rockSizeProperty","The Rock Size property refers to the dimensions of the rock fragments present in the soil. Rocks are typically classified by their size, from small gravel to large boulders. Larger rocks can limit root growth, hinder water infiltration, and complicate soil management practices. Source: Soil Science Society of America. (2008). Soil Science Glossary. Soil Science Society of America.","Guidelines for Soil Description issued by the FAO: table 27"
"http://w3id.org/glosis/model/common/rockSizeProperty","GL_Profile",,"rockSizeProperty","The Rock Size property refers to the dimensions of the rock fragments present in the soil. Rocks are typically classified by their size, from small gravel to large boulders. Larger rocks can limit root growth, hinder water infiltration, and complicate soil management practices. Source: Soil Science Society of America. (2008). Soil Science Glossary. Soil Science Society of America.","Guidelines for Soil Description issued by the FAO: table 27"
"http://w3id.org/glosis/model/common/rockSizeProperty","GL_Plot",,"rockSizeProperty","The Rock Size property refers to the dimensions of the rock fragments present in the soil. Rocks are typically classified by their size, from small gravel to large boulders. Larger rocks can limit root growth, hinder water infiltration, and complicate soil management practices. Source: Soil Science Society of America. (2008). Soil Science Glossary. Soil Science Society of America.","Guidelines for Soil Description issued by the FAO: table 27"
"http://w3id.org/glosis/model/common/rockSizeProperty",,"GL_Plot","rockSizeProperty","The Rock Size property refers to the dimensions of the rock fragments present in the soil. Rocks are typically classified by their size, from small gravel to large boulders. Larger rocks can limit root growth, hinder water infiltration, and complicate soil management practices. Source: Soil Science Society of America. (2008). Soil Science Glossary. Soil Science Society of America.","Guidelines for Soil Description issued by the FAO: table 27"
"http://w3id.org/glosis/model/common/soilDepthBedrockProperty",,"GL_Layer","soilDepthBedrockProperty","The Soil Depth Bedrock property refers to the distance from the soil surface to the underlying bedrock layer. This measurement is important for understanding the soil's capacity to support plant growth, as soils with shallow bedrock tend to have limited rooting depth, affecting water retention and nutrient availability. Source: FAO (2006). Guidelines for Soil Description (4th ed.). Food and Agriculture Organization of the United Nations.","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 1"
"http://w3id.org/glosis/model/common/soilDepthBedrockProperty","GL_Surface",,"soilDepthBedrockProperty","The Soil Depth Bedrock property refers to the distance from the soil surface to the underlying bedrock layer. This measurement is important for understanding the soil's capacity to support plant growth, as soils with shallow bedrock tend to have limited rooting depth, affecting water retention and nutrient availability. Source: FAO (2006). Guidelines for Soil Description (4th ed.). Food and Agriculture Organization of the United Nations.","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 1"
"http://w3id.org/glosis/model/common/soilDepthBedrockProperty","GL_Profile",,"soilDepthBedrockProperty","The Soil Depth Bedrock property refers to the distance from the soil surface to the underlying bedrock layer. This measurement is important for understanding the soil's capacity to support plant growth, as soils with shallow bedrock tend to have limited rooting depth, affecting water retention and nutrient availability. Source: FAO (2006). Guidelines for Soil Description (4th ed.). Food and Agriculture Organization of the United Nations.","ISRIC Report 2019/01: Tier 1 and Tier 2 data in the context of the federated Global Soil Information System. Appendix 1"
